"age","gender","height_cm","weight_kg","body.fat_.","diastolic","systolic","gripForce","sit.and.bend.forward_cm","sit.ups.counts","broad.jump_cm"
38,"0",160.7,52.7,1,1,1,26,23.6,45,186
41,"1",168,61.1,1,1,1,30.2,11.1,35,213
64,"0",140.5,49.6,2,1,0,22.4,25.3,19,152
63,"1",160,70.3,2,1,2,38.3,6.9,16,158
24,"1",175.6,65.7,0,0,1,44.6,13.1,61,240
44,"1",172.3,69.3,1,1,1,39.7,15.4,39,221
29,"1",171.2,70.36,1,1,2,40,17.4,53,214
47,"0",162.5,63.6,2,1,2,20.3,22.6,19,130
22,"0",156.5,47.6,2,1,1,20.7,20.6,32,153
28,"1",174.4,74.9,1,0,0,48.9,19.1,45,187
25,"1",173.5,97.6,2,1,1,36.6,12.3,39,222
26,"1",164.8,67.4,1,1,2,39.8,14.6,54,210
51,"1",172.7,72.5,1,1,2,49,16.8,36,206
26,"0",164.6,54.7,1,0,0,27.2,19.9,47,191
55,"0",158.5,51.8,1,1,0,25,28,32,150
36,"0",161.8,48.1,2,0,0,24.9,17.2,6,133
62,"1",169.4,65.9,0,1,2,39.3,16.7,43,195
47,"0",154.2,59.2,1,1,1,24.3,16.2,23,155
60,"1",172.4,69.5,1,1,2,46.5,8.5,25,180
22,"1",179,74.6,1,1,2,41.7,7.1,54,186
29,"1",162.9,76.3,1,1,1,48.1,-8.8,30,164
58,"0",156.7,58.1,1,1,2,26.6,21.2,30,150
57,"1",170.3,65.8,1,0,1,41.1,8.4,46,187
31,"1",186.7,82.9,1,1,1,41.4,6,44,185
24,"1",180,88.8,1,1,1,46.8,20.7,54,230
35,"0",154.3,73.8,2,1,1,29.4,17.3,24,140
38,"1",166.8,71,1,1,2,42.6,17.6,54,223
45,"1",176.6,72.3,1,1,2,49.7,18.6,35,222
42,"1",173.2,65.8,1,1,2,37.5,4.8,37,176
22,"1",166.9,52.5,1,1,1,33.4,4.5,47,237
22,"1",170.6,93.9,2,1,1,41.7,1.7,28,210
30,"1",169.4,62.4,0,2,2,33.5,16.5,54,197
27,"1",181,73.14,0,0,1,45.8,21.1,61,239
64,"1",162,75.02,2,1,2,30.1,9,44,170
24,"1",174.7,72.1,1,1,1,46,15.8,42,217
52,"1",176.4,79.3,1,1,1,50.1,11.7,59,230
59,"0",158.9,50.3,1,1,2,23.5,17.8,20,119
37,"1",179.8,74.9,1,1,1,40.9,19.6,28,176
41,"0",160.2,71.3,2,0,0,22,8,18,125
23,"1",169.7,67,1,0,0,41,9.6,58,210
33,"1",172.7,65.9,1,1,2,41.8,12.9,52,184
61,"0",154.8,63.9,2,1,2,20.9,6,53,86
23,"1",174.8,73.8,1,1,1,33.9,-0.9,39,191
22,"1",168.9,65.4,1,1,1,29.3,2.4,34,189
62,"0",158,57.3,2,1,1,19.7,-0.2,10,133
25,"1",185,88.6,1,1,1,42.7,20,63,220
30,"1",185.1,91.3,1,1,2,45.7,15.8,53,207
22,"1",169,78.9,1,0,0,37.1,14.4,52,215
30,"1",179.1,81.6,1,1,1,45,17.4,47,230
38,"1",178.8,83.6,1,1,2,50.3,10.4,23,193
24,"1",177.4,73.7,1,0,1,39.2,9.8,48,230
34,"1",176,67.92,0,1,1,45.2,13.8,50,233
21,"1",176.6,79.7,1,1,1,40,14,46,195
23,"1",164.3,65.9,1,1,0,36.9,16.6,49,219
54,"0",157.7,56.4,1,0,2,25.2,9.1,0,104
32,"0",168.7,64.8,1,1,1,29.9,24.3,31,158
56,"0",162.7,57.8,1,1,1,28.8,27,19,175
23,"1",175.6,65.5,0,1,1,35.4,19.8,55,224
24,"0",163.7,55.3,1,1,0,23.8,15.3,41,158
46,"1",168.3,60.6,1,1,1,42.5,6.6,43,189
35,"1",177.3,72.4,0,1,1,40.6,13,58,236
59,"1",161.5,53.9,1,1,1,42.1,13.1,34,181
23,"0",173,80.7,2,1,1,35.8,20.7,35,192
59,"0",159.8,64.9,2,1,1,24.6,16.2,26,125
21,"0",156.5,55.9,2,0,0,21.7,-10.9,58,156
51,"1",180.6,75.9,0,1,2,62.9,12.1,39,215
49,"0",159,53.1,1,1,1,24.3,15.4,27,162
23,"0",161.5,56.9,1,1,1,31,20.9,45,188
60,"1",170.4,64.5,1,1,0,42.2,18.8,43,210
42,"0",162.4,60.7,1,0,0,37.4,21.5,43,172
32,"1",178.5,74.6,1,1,2,42.1,7.2,56,193
48,"1",171.9,72.6,1,1,2,41.4,15.1,43,212
21,"0",158.6,53.8,1,1,1,23.1,16.3,32,165
43,"1",168.3,83.1,1,1,2,41.4,-5.1,22,183
39,"1",174.8,71,0,1,1,46.1,16.5,45,237
55,"0",158.4,71.1,2,1,2,28.3,7.5,8,136
45,"1",169.6,67.9,1,1,0,43.7,15.4,50,213
26,"1",167.8,65.1,0,1,1,39.3,16.3,62,224
62,"0",164.9,60.6,1,1,1,31.1,25.5,29,142
21,"1",174.7,75.1,0,1,0,55.2,24.5,52,225
62,"0",159.5,54,1,1,1,29.4,28.1,27,161
51,"0",152.6,46.3,1,1,0,17.4,16,15,141
58,"1",161.3,52.4,1,1,2,27,7,14,159
58,"0",159.2,48.2,1,1,0,30.3,23,49,189
40,"0",157.2,58.4,2,1,0,24.6,13.3,40,160
21,"0",163.9,49.7,2,1,1,23.6,6.8,13,165
46,"1",168.1,72.5,2,1,1,29,-14.3,10,165
50,"1",176.9,70,0,1,2,43.5,16.7,45,201
24,"0",162.9,55,1,1,0,29,6.2,44,175
60,"0",156.2,60.7,2,1,2,23.5,20.7,10,109
23,"0",159.5,45,1,1,0,19.3,-4.4,29,125
36,"1",174.2,80.4,1,1,1,41.6,17.6,38,217
45,"1",175,81.7,1,1,1,51.3,21.6,54,249
60,"1",173.6,57.9,0,1,2,38.3,13.5,41,189
27,"1",175.2,71.1,1,1,1,44.5,7.9,54,239
29,"1",177.8,76.4,1,1,2,42.8,14.4,46,244
64,"1",170.8,75.8,2,1,2,43.1,10,26,171
61,"0",154.8,57.1,2,0,1,27,17.6,24,145
25,"1",180.6,84.1,1,1,2,46.1,22,52,220
30,"1",180.6,76.5,1,1,2,42.2,15,49,220
25,"1",173.7,78.3,1,1,1,37.6,5.6,29,195
25,"1",176.6,71.1,0,1,1,58.6,11,34,224
28,"1",188.1,93.7,1,0,0,46.2,20.8,40,221
21,"0",162.6,51.1,1,0,0,17.9,11.2,27,182
51,"1",167.2,71.2,1,1,1,39.4,10.6,43,171
53,"1",172.8,67.9,1,1,1,47,1.5,31,218
23,"0",157.5,47.1,1,1,2,29.8,16.4,40,186
25,"1",173.3,83.3,1,1,0,53.7,26.3,66,208
41,"1",173.3,64.1,1,1,1,34.7,11.3,43,221
60,"1",171.8,74.7,1,1,2,48.6,17.6,36,210
21,"0",155.7,52.5,1,1,1,19.7,20.6,44,182
27,"1",176.5,85.8,1,1,1,48.1,11.9,63,204
28,"1",171.8,68.3,0,1,1,45.2,18.4,54,229
31,"1",178.5,93.3,1,1,2,31.7,23.2,37,198
44,"0",163.9,62.8,2,1,0,30.7,18.9,35,154
28,"1",164.1,58.9,0,0,0,42.9,20.3,52,247
44,"0",162.4,57.6,1,1,1,24.7,20.3,29,141
33,"1",174.2,81.1,1,1,1,46.3,14,45,237
61,"0",165.2,57.5,2,1,2,22.5,21.7,12,129
21,"1",172.5,67.6,1,1,0,42.3,26.5,63,273
40,"1",173.4,61,0,1,0,47.3,11.5,51,242
25,"1",178.3,74.2,0,1,1,54.4,16.3,60,234
26,"1",178.5,79.5,1,1,2,46.9,19,60,245
21,"1",176.3,83.5,1,1,2,32.6,0.7,57,232
59,"0",163.6,62.8,2,1,1,25.3,26.4,37,176
28,"0",162,56.6,1,0,0,32.2,20.8,43,190
31,"0",170,56.2,1,1,1,24.7,22.2,27,169
21,"0",156,43.4,1,0,0,22.1,2,14,119
27,"0",160.7,57.1,1,1,0,30.9,20.5,46,195
50,"1",166.5,71.2,1,1,1,44.5,18.3,43,208
27,"1",165.6,65.6,0,0,1,37.1,14.5,43,210
24,"1",171.3,60.6,1,0,0,31.9,-7.7,33,220
21,"1",187.9,114.8,1,1,1,49.5,9.1,41,182
28,"1",172,68.8,1,1,0,47.9,20.2,58,259
23,"0",160.5,49.7,1,0,0,29.7,33.9,57,189
47,"1",168.6,71.5,1,1,0,37.7,20.6,47,227
26,"0",160.8,56.3,1,1,0,32.5,30,33,146
32,"1",173.1,70.7,0,1,1,51.3,4.2,43,243
35,"1",185.6,101.8,1,1,2,44.7,2.4,28,187
29,"0",160.2,58,2,1,1,27.7,23.1,35,183
21,"0",165.7,46.3,1,1,1,24.4,11.5,33,172
36,"1",176.3,73.2,1,1,2,40.7,21.1,43,213
60,"0",163.2,74.5,2,0,0,26.6,19.9,13,113
31,"0",160.9,61.6,2,1,1,32,23.5,46,159
32,"0",157.4,50.4,1,1,1,29.6,26.8,41,166
53,"0",158.4,62.2,2,1,2,24,27.5,11,146
27,"1",181.9,88.8,1,0,1,48,17.9,46,228
22,"1",179,70.8,0,1,0,54.1,14.4,48,229
62,"0",157.6,57.6,2,1,1,24.4,18.2,13,82
39,"1",172,74.8,0,1,0,51,22.3,41,247
59,"1",174.9,68.7,1,1,2,43.5,21.1,36,188
57,"1",167.4,64.8,1,1,1,34.3,23.5,36,215
38,"1",178.7,73.3,0,0,0,55.6,19.2,47,219
36,"1",172.4,68.5,0,1,1,50.2,22.4,55,220
48,"0",168.8,59.7,1,0,0,26.2,25.5,45,169
59,"1",156.6,64.9,1,1,2,41.6,-9.7,22,145
21,"1",178.5,85.3,1,0,0,47.4,14.8,48,222
54,"1",173.6,78.5,1,1,1,43.7,4.5,14,178
28,"1",176.1,80.5,1,1,2,44.8,19,49,216
37,"1",171,72.4,1,1,1,38.8,11,50,182
27,"1",170.2,68.8,1,1,2,42.2,15,52,206
56,"1",176.8,70.9,1,1,1,43.6,10.5,34,190
43,"1",164.8,69,1,1,2,45.3,16.6,45,218
21,"1",179.5,84.9,1,1,1,45.5,19.8,42,253
32,"0",159.9,53,1,1,0,22.2,11.4,32,168
41,"1",168.2,70,1,1,1,42.8,7.3,49,199
57,"1",169.3,67.7,1,1,2,30.3,12.3,36,203
48,"1",174.1,80.1,1,1,1,49.4,19.4,48,204
23,"1",178.4,74.84,0,1,2,49.5,25.4,55,243
58,"1",166.7,73.5,1,1,1,35.6,19.7,42,190
22,"1",174.4,75.34,1,1,2,42.3,17.7,46,234
62,"0",154.9,64.3,2,1,1,20.4,27.8,6,92
57,"0",153.2,50.6,1,1,1,23.2,22.4,29,150
30,"1",178.4,84.9,1,1,2,45.2,16.7,42,192
22,"0",156.3,54.9,1,1,1,26,26.4,41,183
30,"1",181.1,64.7,0,0,0,40,9.7,56,235
42,"1",172.9,68,1,1,1,39.9,10.4,33,200
25,"1",174,77.6,1,1,2,48.6,18.6,59,211
32,"1",174.2,77.7,1,1,1,46.2,13.3,46,238
23,"1",172.6,73.8,1,1,1,45.3,-3.9,51,198
26,"0",162.3,54.3,2,1,1,23.7,18.7,43,166
26,"1",177.2,77.8,1,1,1,47.5,17.8,45,250
31,"1",187.3,87.5,1,1,1,53,9.6,49,223
54,"0",160.7,59.8,2,1,2,25.1,11.7,10,101
24,"1",165.7,55.8,1,1,0,36.1,-9.1,4,172
33,"1",166.3,79.8,1,1,1,44.5,8.1,52,224
26,"1",167.4,65.4,1,1,1,41.8,7.5,49,209
55,"1",165.2,66.5,1,1,1,43.2,21.4,46,191
50,"0",161.1,57.3,2,0,0,18.1,18.8,8,136
24,"0",164.9,55.9,1,1,1,26.7,16.1,47,198
32,"1",171.7,78.5,1,1,1,25.6,18.3,68,236
22,"1",174.6,92.2,1,1,2,49.5,10.5,59,245
25,"0",157.8,54,2,1,1,26.8,30.8,67,165
25,"0",169.3,48.34,0,1,0,22.1,24.5,46,174
46,"0",161.3,58.4,1,1,2,28.7,20,34,166
26,"0",164.8,46.8,1,1,1,31.6,18.1,30,131
28,"0",165.7,86,2,1,2,24.4,23.9,29,133
22,"0",162.6,49.6,1,1,0,25.9,28.6,46,181
63,"1",167.9,73,1,1,1,48.6,17.7,29,198
21,"1",173.7,71.6,1,0,0,52.2,18.6,57,258
63,"1",172.1,62.3,1,1,1,37.2,17.8,24,187
28,"1",173.2,73.7,1,1,1,40.7,5.3,45,202
23,"0",164.6,57,1,0,0,34.1,22.3,48,182
24,"0",157.7,46,1,0,0,26.2,21.5,45,173
23,"1",179.5,74.44,0,1,2,44.6,23.2,51,229
36,"0",153.9,48.1,1,1,0,21.3,24.5,25,125
26,"0",164.2,58.86,2,0,1,23.8,4.8,26,163
64,"0",148.2,50.7,2,1,2,22.6,26.7,26,124
63,"0",153.6,58.2,2,0,1,22.4,25,18,120
39,"0",148.3,66.56,2,1,2,9.1,-9.3,18,152
23,"1",165.8,68.9,1,0,1,36.6,14.2,45,203
60,"0",149.8,57,2,1,1,12.9,9.7,0,90
47,"1",169.1,64.6,0,1,1,44.6,18.1,45,201
60,"1",163.9,67.8,1,1,1,40.1,3.1,16,180
47,"0",158,58.4,1,1,1,26.5,19.7,16,125
42,"1",173.4,71.1,1,1,0,51.9,12.1,38,220
29,"1",180,83.9,1,1,1,47.6,4.4,41,183
29,"1",176.2,72.2,1,1,1,46.1,15.4,60,239
22,"0",161.8,63.5,2,1,1,25.6,34.6,45,175
22,"0",153.6,48.5,1,1,0,33.4,24.9,47,196
31,"0",157,49.3,1,0,0,26.9,22.4,40,171
57,"1",169.2,73.5,1,1,1,49.5,14.8,39,206
23,"1",168.1,64.6,1,0,0,38.1,13.2,48,219
21,"1",174.8,66.9,1,1,1,38.9,16.8,48,228
29,"0",160.1,52.5,1,1,1,28.2,26.3,54,170
23,"1",190.8,79.4,1,1,1,29.3,-19,30,160
24,"0",163.9,70.5,2,1,1,27,20.6,43,156
37,"1",181.3,81.3,1,1,2,55.6,31.4,53,273
48,"0",157.2,60.6,2,1,0,23.5,0.1,2,112
28,"1",176.1,81.8,1,1,2,49.4,7.5,60,234
51,"1",165.1,87.2,2,1,2,46.2,6,21,206
36,"1",178.6,81.4,1,1,1,52.5,18,47,219
29,"1",169.5,66.1,1,0,0,54.8,19,52,220
28,"0",152.8,51.5,1,1,1,21.7,15.1,22,151
42,"1",172,68,0,1,1,56,16,46,215
28,"1",172.6,73.9,1,1,0,30.6,14.3,48,192
31,"1",169.3,72.9,1,1,2,38.5,18.5,43,210
53,"1",167.7,66.4,1,1,1,31.4,14.8,29,173
25,"1",180.7,76.7,1,0,1,43.1,19.4,34,217
59,"1",166.9,73.8,1,0,0,43.9,15.5,39,215
27,"1",173.2,68,1,1,1,46.9,5.4,61,219
63,"0",154.4,54.5,2,1,1,22.7,16.6,14,108
53,"1",172.3,71.8,1,1,1,48.7,24.9,43,211
23,"1",173.4,68.8,1,0,0,41.7,-1.8,57,231
22,"0",172.7,64.5,1,0,1,27.3,26.3,48,170
25,"1",181.3,60.7,0,1,1,34,18,56,260
43,"0",151.6,48.1,1,1,1,26.7,22,44,130
28,"1",174.3,79.9,1,0,0,38.3,5,36,199
40,"1",175,76.3,1,1,2,42.9,15.5,44,212
31,"1",175.9,76.6,1,1,0,59.5,25.4,65,263
38,"1",180.1,71.1,1,1,0,49.9,5,43,207
33,"1",176.2,73.6,1,1,1,43.1,16.8,41,219
41,"0",157.8,82.1,2,0,0,31.3,5.4,19,126
32,"0",156.3,60.8,2,0,0,25.2,5.3,13,90
60,"0",157.8,59.7,2,1,2,20.3,14.5,9,110
23,"1",178,69.9,0,0,0,33.8,12.5,58,245
63,"1",165.4,60.6,1,1,1,37.7,21,49,187
21,"1",180.2,82.1,1,1,2,48,12.8,28,182
52,"0",153.2,63.24,2,1,1,17.8,9.2,23,126
30,"1",178.3,77.8,1,0,0,50.1,6.9,38,217
21,"1",171.5,62.6,1,1,2,36.8,17.9,48,195
62,"1",170,78.9,1,1,2,42.5,7.7,41,185
46,"1",162.7,64.1,1,1,2,35.5,9,33,176
61,"0",147.4,51.3,2,0,0,22.3,19.6,14,123
29,"1",176.9,80.9,1,1,0,36.4,14.3,50,240
27,"0",153.6,53.9,2,1,1,23.1,23.3,41,160
54,"1",172.7,78,1,1,1,42.7,9.7,41,215
44,"1",169.6,69.1,1,1,2,39.2,2.9,49,198
45,"0",160.3,49.1,1,0,0,30.4,22,30,169
26,"1",180.3,81.64,1,1,0,51.6,20.7,56,238
21,"0",157,56.1,1,0,0,28.3,15.2,39,162
26,"1",174.1,69.1,0,1,1,45.8,19.1,67,231
22,"0",164.8,65.4,1,0,0,31.4,18.8,37,170
56,"0",151.3,50,1,1,0,28.4,21.5,21,125
52,"1",164.9,65.9,1,1,1,44.5,8.7,36,177
44,"1",168.8,77.7,1,1,2,45,12.6,47,212
27,"1",169.8,61.9,0,0,1,47.3,12.6,52,251
21,"0",170,57.8,1,1,1,27.4,21.4,34,179
63,"1",170,65.9,1,0,2,32.4,6.6,22,143
60,"1",172.1,70.5,1,1,1,45,16.5,39,181
21,"1",178.8,75.3,1,1,1,41.4,7.3,57,165
26,"0",159.7,53.3,1,0,0,28.5,17.2,30,191
31,"0",168.8,62.9,1,1,1,30.7,25.1,42,186
35,"1",172.7,65.3,1,1,1,45.3,23.2,57,135
23,"0",158,47.5,1,0,0,23.8,21.1,46,161
51,"0",154.2,61.6,2,1,1,25.1,14.1,8,130
25,"0",165.6,54.9,1,1,1,29.6,23.5,56,192
49,"1",160.9,69.6,1,1,2,34.5,9,20,200
22,"1",164.5,64.6,1,1,1,40.2,18.4,52,227
21,"1",175.4,66.12,1,1,0,42,18.6,59,214
21,"1",171.3,83.9,1,1,2,44.6,-7.3,45,161
23,"1",173.4,59.8,1,1,0,47,15.5,24,203
36,"0",160,49,1,1,2,23.4,19,21,176
24,"1",176.7,77.2,0,1,1,69,17,60,288
25,"1",172.8,95,2,1,1,37.5,5.6,28,203
42,"0",153.9,43.82,1,0,0,20.6,17.9,23,114
24,"0",165.9,54.7,1,0,0,29.8,28,40,182
25,"0",160.1,53,1,0,2,28.9,21.3,40,170
26,"1",170.4,68.1,1,1,2,45.3,5.9,57,203
27,"1",164,59,0,0,0,35.7,18.4,62,244
35,"0",164.4,57.8,1,0,0,37.9,24.5,33,187
50,"0",162.9,66.3,1,1,1,29.4,20.9,32,155
34,"0",155.2,57.7,2,1,1,25.8,26.4,36,168
23,"1",168,68.2,0,0,0,53.9,17.9,71,245
28,"1",181.4,79.5,0,1,1,53.2,16.4,60,253
51,"1",165.7,68,1,0,1,39.7,25,41,212
50,"0",170.2,58,1,1,0,28.2,18,41,170
34,"0",166,55.4,1,1,2,24.7,23.3,35,157
62,"1",165.9,69.9,1,1,2,42.8,6.2,22,148
55,"0",167.1,66.9,1,1,0,27,16.9,9,112
26,"1",169.4,68.5,0,1,1,45.7,20,63,250
50,"0",152.4,61.1,2,0,0,24.8,15.1,0,83
24,"1",177.1,71.96,0,1,0,50.3,17.9,55,204
41,"1",167.9,71.8,0,0,0,51.7,13.4,47,225
32,"1",174.9,96.9,1,1,2,49.8,20,45,211
28,"1",175.7,88.4,2,0,0,39.9,6.1,47,219
21,"1",179.5,80.3,1,0,1,45.1,1.4,55,233
35,"1",170.4,76.3,1,1,1,47.7,17.9,52,229
45,"0",158.2,73.5,2,1,1,26.1,21,10,150
40,"1",176.5,66.88,1,1,1,41.7,15,52,212
51,"0",162.9,62.7,2,1,2,32,18.3,22,156
21,"0",157.1,69.9,2,0,0,21.6,21.2,48,165
25,"0",175.1,59.8,1,1,0,27,29.1,40,200
41,"1",166.3,71.5,1,1,1,42,7.2,31,204
23,"0",169.1,68.5,2,1,0,33.3,21.1,47,181
21,"0",153.9,59.5,1,1,1,26.7,22.6,37,162
26,"1",173.5,68.4,0,1,2,46,15.4,71,243
35,"1",171.5,69.9,1,1,2,47.9,19.9,60,220
41,"1",178.9,69.2,1,1,0,36,19.1,36,223
23,"0",161.2,49.8,1,1,1,24.7,24.5,35,158
22,"1",176,68.6,0,1,0,40.4,9.5,46,263
28,"0",176.3,62.7,1,1,1,27.1,23.2,45,168
39,"0",150,44.06,2,0,0,23.9,12.8,2,135
57,"1",166.1,63.9,0,1,1,40,19.2,51,211
29,"1",180,88.1,1,1,1,48.3,18.9,50,218
32,"1",171.5,72.7,1,1,1,37.6,4.6,22,172
46,"1",175.9,78.9,1,0,0,47.6,8.6,42,200
28,"1",183.9,106.94,1,1,1,43.5,-0.4,25,184
63,"1",168.4,74.1,0,1,2,43.2,20.8,34,185
28,"1",166.9,70.5,1,1,1,35.4,8.2,53,206
56,"1",176.3,77.2,1,1,2,40.1,5.3,45,175
28,"1",177.5,69.4,0,1,2,53.9,21.3,51,234
45,"1",173.6,71.4,1,1,1,44.7,27.3,46,248
32,"0",172.9,60.8,1,1,1,30.4,22.2,34,186
26,"1",164.2,59.7,1,1,1,51.8,19.7,53,209
24,"1",178.7,79.5,1,1,1,36.5,6,30,196
29,"0",163.7,51.2,1,0,0,33,29.2,35,153
21,"1",177.8,65.1,0,1,1,47.7,22.5,53,242
28,"0",165.8,56.4,1,1,1,33.2,17.2,38,187
55,"1",171.4,75.2,1,1,2,50.1,10.8,39,197
62,"0",156,47,1,0,1,20.5,20.3,24,126
39,"0",159.6,65.7,2,1,1,23.7,3.1,28,172
27,"1",177.9,81.4,1,1,2,58.7,16.7,51,226
53,"1",169.3,76.7,1,1,2,44.6,14.3,41,211
62,"1",167,71.1,2,1,2,37.8,19,30,171
24,"1",170.7,69.4,1,1,0,39.7,15.6,52,230
34,"1",172,69.8,1,1,1,39.9,12.1,36,218
24,"1",175.1,89.8,2,1,1,49.8,1.9,44,207
53,"1",170,64.5,1,1,2,36.3,10.2,34,183
50,"0",162.4,55.7,1,1,2,27.2,20.3,36,167
60,"0",155.1,51.3,1,1,2,25,20.6,24,158
41,"0",159,52.4,1,1,0,22,21.5,40,174
25,"0",158.7,43.5,1,1,0,20.9,19.4,26,167
39,"1",177,83,1,1,1,46.2,1.3,20,210
21,"1",169.7,65.6,1,1,1,39,18.7,42,208
55,"1",163.5,69.5,1,1,2,44.4,7.8,39,190
57,"0",159.1,53,1,0,0,23.8,22.2,25,165
63,"0",154.9,60.1,2,1,1,22.7,12.2,0,78
50,"0",155.4,50,1,1,1,24.6,14.9,20,134
56,"0",158.5,56.2,1,0,1,23.4,20.4,23,144
59,"0",159,62.3,2,1,0,20,20.2,23,150
60,"0",152.4,45.3,1,1,2,25.3,25.2,42,139
57,"0",151,46.1,1,1,1,22.4,22.2,21,137
52,"0",162.2,57.4,1,0,0,27,22.2,38,147
36,"1",158.7,50.3,1,1,0,33.1,9.9,34,177
26,"1",173.3,70.2,1,1,1,40.1,11.7,34,232
48,"1",168,65.8,1,1,0,41.2,6.5,38,170
26,"1",172.2,70.9,1,1,1,47.2,8.8,40,214
21,"1",181.7,74.9,0,0,2,46.7,22.4,56,269
42,"0",162.1,56.3,1,1,1,30.9,14.9,28,142
63,"1",159.5,52,0,1,1,34.4,26.5,52,189
41,"1",175.4,71.8,1,0,0,28,4.6,31,185
61,"1",166.8,62.7,1,1,2,35.7,12.1,38,188
37,"1",171,68,0,0,1,38.3,17.8,59,237
27,"1",168.7,67.68,1,0,1,43.7,17.6,61,209
23,"1",172.5,67.8,0,0,1,33.5,-20,51,246
23,"1",177.3,71.7,0,1,2,53.1,18.7,59,245
21,"0",161.8,50.3,1,1,0,24.6,23.9,43,180
63,"1",153.1,39.1,1,1,1,23.3,6.6,16,138
59,"1",163,66.2,1,1,1,42.1,12.8,25,100
32,"1",166,73.66,1,1,0,45.7,18.1,60,195
27,"1",173,90.5,2,1,1,34.5,17.4,36,184
28,"0",170.9,60.7,1,0,1,42.5,19,21,228
30,"1",166,63.3,1,1,1,35.1,7.7,38,220
30,"1",176.5,70.5,1,1,2,41.1,11.3,50,250
25,"0",160.6,61.3,1,1,1,31.1,24.8,46,171
27,"1",170,63.18,1,1,0,31.5,20.7,66,237
46,"1",176.6,68.4,1,1,2,43.4,17.3,38,205
31,"0",161.1,52.2,1,0,0,26.4,19,36,164
37,"0",169.7,59.7,1,0,1,29,26.2,45,194
24,"1",171.9,80.1,1,1,1,45.9,13.9,41,173
28,"0",158.1,55.52,1,0,0,25.2,16,42,162
24,"0",168.1,60.6,1,1,0,34.7,21.6,52,179
63,"0",158.7,56.4,1,0,0,28.5,23.1,26,132
21,"0",159.7,54.4,1,1,0,32.1,21,40,165
21,"0",167.3,82.3,2,0,1,42.7,21.9,41,172
57,"0",156,58.78,2,1,2,23.4,22.1,19,143
51,"0",151.3,56.5,2,1,2,23.3,14.7,18,148
26,"0",161.5,56.5,1,0,0,35.6,22.9,42,166
25,"1",170,71.6,1,1,2,36.7,10.6,63,197
39,"0",169.4,58.6,1,0,0,33.5,16.2,33,183
23,"1",183.5,96.3,1,1,0,44.7,-12.4,22,170
57,"0",164.2,56,1,1,0,27,32.4,47,148
62,"1",174.8,73.4,1,1,2,46.5,15.1,30,185
48,"0",159.8,62.96,2,1,2,26.5,10.4,24,124
22,"0",167.1,55.5,1,1,1,23.2,13.6,38,179
58,"1",165,70.8,2,1,1,31.5,17.5,14,162
57,"0",156,60.4,2,1,0,26.3,20,7,141
51,"1",174.5,92.2,2,1,1,42.3,-4.4,32,157
21,"1",170.4,58.6,1,1,2,32.5,6.8,48,216
60,"0",160.9,63.9,1,1,2,27.3,24.5,21,134
55,"1",167.4,55.8,0,1,1,45.9,20.3,48,219
25,"0",169.3,65.3,1,1,1,31.3,25.6,55,169
61,"1",172.3,69.1,1,1,2,39.3,10.3,34,168
30,"0",156.1,50.2,1,0,0,23.2,23.4,35,183
23,"1",171.3,80.4,1,1,1,53.5,20.8,53,224
28,"1",179.5,73.9,1,1,2,37.7,23.3,39,217
56,"0",160.8,48.4,1,1,1,22.4,20.9,14,137
21,"0",155.8,53.7,1,0,0,29.1,14,31,174
28,"1",178.1,65.5,1,1,2,33.8,12,38,150
23,"1",172.5,72.8,1,0,0,37,14.1,55,198
30,"1",184.4,82.3,0,1,2,45.1,25.3,55,226
21,"1",180.2,91,1,1,2,36.2,10.2,50,202
25,"0",163,67.9,2,0,0,28.3,26.2,41,175
22,"1",169.1,59.08,0,1,0,37.1,15.1,41,246
57,"1",165.9,65,0,1,1,37.8,11.9,43,162
44,"0",172,70.3,1,0,0,30.7,22.2,34,148
25,"1",174.4,67.6,1,1,1,53.7,24.7,41,231
58,"1",171.3,74.2,1,1,2,36.2,18.8,40,177
23,"1",177.6,65.8,0,0,1,44.3,12.1,62,228
28,"1",167.2,64.5,0,0,0,48.4,13.4,51,232
64,"0",157.4,52.3,1,1,0,22.4,22.4,31,143
49,"0",161.2,54.6,1,1,1,31.1,15.2,37,130
58,"1",171.6,71.5,1,1,2,38.7,18,21,198
43,"1",180.7,80.1,1,1,1,42.9,-0.7,50,214
23,"1",180,84,1,1,1,32.5,11.8,50,211
31,"1",179.3,82,1,1,2,45.1,3.6,62,246
26,"0",159.2,45.4,0,1,0,25.1,14.5,16,175
33,"0",151.2,47.1,1,0,0,27.9,24.6,38,159
43,"0",164.2,55.2,1,1,1,35.7,20,53,193
37,"1",175,76.7,1,1,1,51.8,11.6,34,176
30,"1",172.9,64,0,0,1,47,18,58,237
21,"1",180.8,76.2,1,0,0,47.6,16.8,52,218
31,"1",177.7,106.4,2,1,2,49.7,-10,43,201
40,"1",173.2,67.7,0,1,2,39.3,18.2,57,218
60,"0",152.4,53.6,2,0,0,25.4,21.9,14,125
40,"0",162.1,52.7,1,0,0,22.5,18.3,36,145
60,"1",165.4,69.2,2,1,2,38.5,17.4,10,159
49,"1",172.2,73.2,1,1,1,51,22.8,28,188
39,"0",156.4,52.4,1,1,1,28.8,19.5,28,173
24,"1",176.3,73,1,1,1,46.2,21.1,59,256
24,"1",177.2,75.4,1,1,2,49.8,25.9,56,252
